CustomerID,ActualLabel,ActualLabel_Text,PredictedProbability,PredictedLabel,PredictedLabel_Text,ChurnRisk,OrderValue,NumItems,NumUniqueProducts,BasketRepeatScore,BestProductRepeatScore,Month,MonthName,DaysFromStart,DayOfWeek,IsWeekend,IsBusinessHours,Country,CountryRepeatRate,MonthRepeatRate,AvgItemPrice,OrderValuePercentile,NumItemsPercentile,TimePeriod,ProductQuality,RiskCategory,OrderValueCategory,PredictionCorrect,PredictionType
15669,1,Repeat Buyer,0.29595217,0,One-time Buyer,0.7040478,198.8,11,11,0.668,0.7835,3,March,110,2,0,1,United Kingdom,0.6548,0.7212,4.57,31.54,29.49,Feb-Mar,Medium,High Risk,Small (<$200),False,False Negative
15670,0,One-time Buyer,0.4309865,0,One-time Buyer,0.5690135,173.05,12,12,0.6931,0.8333,2,February,77,4,0,1,United Kingdom,0.6548,0.7711,3.15,26.31,32.9,Feb-Mar,High,High Risk,Small (<$200),True,Correct
15671,1,Repeat Buyer,0.34028488,0,One-time Buyer,0.6597151,356.19,21,21,0.6964,0.7727,3,March,103,2,0,1,United Kingdom,0.6548,0.7212,2.01,63.96,58.45,Feb-Mar,High,High Risk,Medium ($200-$400),False,False Negative
15673,1,Repeat Buyer,0.91108346,1,Repeat Buyer,0.08891654,969.95,53,34,0.7612,0.8916,1,January,46,1,1,1,United Kingdom,0.6548,0.8153,3.35,93.57,89.92,Dec-Jan,Very High,Low Risk,Very Large (>$800),True,Correct
15674,1,Repeat Buyer,0.7126773,1,Repeat Buyer,0.2873227,355.12,19,19,0.7178,0.8182,3,March,119,4,0,1,United Kingdom,0.6548,0.7212,3.1,63.73,53.01,Feb-Mar,High,Medium Risk,Medium ($200-$400),True,Correct
15675,1,Repeat Buyer,0.71679604,1,Repeat Buyer,0.28320396,45.0,3,3,0.7441,0.825,3,March,93,6,0,1,United Kingdom,0.6548,0.7212,1.25,1.96,6.09,Feb-Mar,High,Medium Risk,Small (<$200),True,Correct
15676,1,Repeat Buyer,0.88286835,1,Repeat Buyer,0.11713165,897.8,61,61,0.7212,0.925,3,March,90,3,0,1,United Kingdom,0.6548,0.7212,3.02,92.51,92.99,Feb-Mar,High,Low Risk,Very Large (>$800),True,Correct
15677,0,One-time Buyer,0.10552307,0,One-time Buyer,0.89447695,657.23,33,33,0.5718,0.7716,10,October,324,6,0,1,United Kingdom,0.6548,0.3464,3.58,86.4,77.63,Aug-Sep,Low,Very High Risk,Large ($400-$800),True,Correct
15678,0,One-time Buyer,0.18809687,0,One-time Buyer,0.8119031,352.7,12,12,0.6339,0.7508,10,October,321,3,0,1,United Kingdom,0.6548,0.3464,2.04,63.22,32.9,Aug-Sep,Medium,Very High Risk,Medium ($200-$400),True,Correct
15679,1,Repeat Buyer,0.5190699,1,Repeat Buyer,0.4809301,178.22,13,13,0.6685,0.8462,6,June,191,6,0,0,United Kingdom,0.6548,0.6405,1.33,27.32,35.79,Jun-Jul,Medium,Medium Risk,Small (<$200),True,Correct
15680,1,Repeat Buyer,0.8809844,1,Repeat Buyer,0.119015574,478.89,30,30,0.7098,0.9091,12,December,7,4,0,1,United Kingdom,0.6548,0.8369,2.18,77.27,73.92,Dec-Jan,High,Low Risk,Large ($400-$800),True,Correct
15681,1,Repeat Buyer,0.4899169,0,One-time Buyer,0.5100831,345.68,17,17,0.7088,0.84,3,March,93,6,0,1,United Kingdom,0.6548,0.7212,1.4,62.09,48.28,Feb-Mar,High,High Risk,Medium ($200-$400),False,False Negative
15683,0,One-time Buyer,0.26983467,0,One-time Buyer,0.73016536,193.75,10,10,0.6385,0.7365,8,August,256,1,1,1,United Kingdom,0.6548,0.5444,2.16,30.41,26.47,Aug-Sep,Medium,High Risk,Small (<$200),True,Correct
15687,1,Repeat Buyer,0.7671658,1,Repeat Buyer,0.23283422,353.5,22,22,0.7292,0.8382,1,January,43,5,0,1,United Kingdom,0.6548,0.8153,3.33,63.45,60.69,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
15689,1,Repeat Buyer,0.9328997,1,Repeat Buyer,0.06710029,103.5,6,6,0.8515,1.0,12,December,12,2,0,1,United Kingdom,0.6548,0.8369,2.67,8.51,14.43,Dec-Jan,Very High,Low Risk,Small (<$200),True,Correct
15690,1,Repeat Buyer,0.37105072,0,One-time Buyer,0.6289493,111.0,8,8,0.6416,0.8125,8,August,273,4,0,1,United Kingdom,0.6548,0.5444,0.61,10.42,20.38,Aug-Sep,Medium,High Risk,Small (<$200),False,False Negative
15691,0,One-time Buyer,0.26270935,0,One-time Buyer,0.7372906,136.8,2,2,0.6477,0.6763,4,April,121,6,0,1,United Kingdom,0.6548,0.6667,1.9,17.25,3.69,Apr-May,Medium,High Risk,Small (<$200),True,Correct
15692,0,One-time Buyer,0.053902887,0,One-time Buyer,0.94609714,191.04,12,12,0.5689,0.7826,11,November,345,6,0,1,United Kingdom,0.6548,0.2601,1.9,29.91,32.9,Aug-Sep,Low,Very High Risk,Small (<$200),True,Correct
15694,1,Repeat Buyer,0.7800898,1,Repeat Buyer,0.2199102,306.4,6,6,0.7252,0.8045,12,December,1,5,0,0,United Kingdom,0.6548,0.8369,5.36,52.13,14.43,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
15695,1,Repeat Buyer,0.90064096,1,Repeat Buyer,0.099359035,359.73,19,19,0.7405,0.8916,3,March,107,6,0,0,United Kingdom,0.6548,0.7212,2.77,64.61,53.01,Feb-Mar,High,Low Risk,Medium ($200-$400),True,Correct
15696,1,Repeat Buyer,0.94718856,1,Repeat Buyer,0.052811444,493.45,31,31,0.7719,0.9167,1,January,47,2,0,1,United Kingdom,0.6548,0.8153,3.16,78.44,75.44,Dec-Jan,Very High,Low Risk,Large ($400-$800),True,Correct
15699,0,One-time Buyer,0.09288566,0,One-time Buyer,0.9071143,309.65,18,18,0.6222,0.8065,11,November,356,3,0,0,United Kingdom,0.6548,0.2601,6.18,53.75,50.7,Aug-Sep,Medium,Very High Risk,Medium ($200-$400),True,Correct
15700,1,Repeat Buyer,0.69312495,1,Repeat Buyer,0.30687505,692.78,85,84,0.6853,0.9,6,June,200,1,1,1,United Kingdom,0.6548,0.6405,2.95,87.62,97.28,Jun-Jul,High,Medium Risk,Large ($400-$800),True,Correct
15701,1,Repeat Buyer,0.43268564,0,One-time Buyer,0.5673144,857.0,127,119,0.6459,0.8182,8,August,263,1,1,1,United Kingdom,0.6548,0.5444,3.2,91.75,99.22,Aug-Sep,Medium,High Risk,Very Large (>$800),False,False Negative
15703,0,One-time Buyer,0.7502569,1,Repeat Buyer,0.2497431,211.5,5,5,0.7733,0.84,3,March,109,1,1,1,United Kingdom,0.6548,0.7212,2.93,34.31,11.04,Feb-Mar,Very High,Low Risk,Medium ($200-$400),False,False Positive
15704,1,Repeat Buyer,0.7883214,1,Repeat Buyer,0.21167862,938.85,47,45,0.7144,0.8718,5,May,158,1,1,1,United Kingdom,0.6548,0.6937,3.65,93.08,87.27,Apr-May,High,Low Risk,Very Large (>$800),True,Correct
15705,0,One-time Buyer,0.5293179,1,Repeat Buyer,0.47068208,143.1,6,6,0.7381,0.7952,5,May,172,1,1,1,United Kingdom,0.6548,0.6937,6.05,18.84,14.43,Apr-May,High,Medium Risk,Small (<$200),False,False Positive
15706,1,Repeat Buyer,0.26886743,0,One-time Buyer,0.73113257,450.05,29,29,0.637,0.7687,8,August,257,2,0,1,United Kingdom,0.6548,0.5444,4.56,75.17,71.94,Aug-Sep,Medium,High Risk,Large ($400-$800),False,False Negative
15707,1,Repeat Buyer,0.42236844,0,One-time Buyer,0.5776316,166.78,43,41,0.6848,0.8098,9,September,287,4,0,1,United Kingdom,0.6548,0.4749,2.75,24.95,85.15,Aug-Sep,High,High Risk,Small (<$200),False,False Negative
15708,1,Repeat Buyer,0.9786744,1,Repeat Buyer,0.021325588,350.68,42,31,0.7503,1.0,12,December,4,1,1,1,United Kingdom,0.6548,0.8369,3.87,62.95,84.48,Dec-Jan,Very High,Low Risk,Medium ($200-$400),True,Correct
15709,0,One-time Buyer,0.37179646,0,One-time Buyer,0.6282035,133.25,6,6,0.6572,0.7682,3,March,90,3,0,1,United Kingdom,0.6548,0.7212,2.42,16.37,14.43,Feb-Mar,Medium,High Risk,Small (<$200),True,Correct
15712,1,Repeat Buyer,0.87386614,1,Repeat Buyer,0.12613386,299.8,18,18,0.7413,0.8933,2,February,86,6,0,1,United Kingdom,0.6548,0.7711,3.84,49.25,50.7,Feb-Mar,High,Low Risk,Medium ($200-$400),True,Correct
15713,1,Repeat Buyer,0.82319903,1,Repeat Buyer,0.17680097,171.15,9,9,0.727,0.875,12,December,7,4,0,1,United Kingdom,0.6548,0.8369,6.29,25.96,23.31,Dec-Jan,High,Low Risk,Small (<$200),True,Correct
15714,1,Repeat Buyer,0.22302893,0,One-time Buyer,0.7769711,132.48,5,5,0.6299,0.7886,9,September,296,6,0,1,United Kingdom,0.6548,0.4749,2.0,16.19,11.04,Aug-Sep,Medium,Very High Risk,Small (<$200),False,False Negative
15716,1,Repeat Buyer,0.61947423,1,Repeat Buyer,0.38052577,547.1,38,35,0.6649,0.8667,12,December,4,1,1,1,United Kingdom,0.6548,0.8369,2.5,81.58,81.19,Dec-Jan,Medium,Medium Risk,Large ($400-$800),True,Correct
15717,0,One-time Buyer,0.3722675,0,One-time Buyer,0.6277325,150.3,7,7,0.7082,0.8053,4,April,139,3,0,1,United Kingdom,0.6548,0.6667,2.47,20.24,17.32,Apr-May,High,High Risk,Small (<$200),True,Correct
15719,1,Repeat Buyer,0.8864466,1,Repeat Buyer,0.113553405,433.04,104,104,0.7352,0.8936,1,January,36,5,0,1,United Kingdom,0.6548,0.8153,2.2,73.6,98.64,Dec-Jan,High,Low Risk,Large ($400-$800),True,Correct
15720,0,One-time Buyer,0.12090428,0,One-time Buyer,0.87909573,598.73,128,128,0.5339,0.8421,11,November,349,3,0,1,United Kingdom,0.6548,0.2601,2.47,84.07,99.29,Aug-Sep,Low,Very High Risk,Large ($400-$800),True,Correct
15721,0,One-time Buyer,0.13043232,0,One-time Buyer,0.8695677,507.08,91,80,0.602,0.8229,11,November,362,2,0,1,United Kingdom,0.6548,0.2601,2.06,79.32,97.9,Aug-Sep,Medium,Very High Risk,Large ($400-$800),True,Correct
15722,1,Repeat Buyer,0.717471,1,Repeat Buyer,0.282529,324.05,11,10,0.7671,0.8182,2,February,83,3,0,1,United Kingdom,0.6548,0.7711,4.8,58.15,29.49,Feb-Mar,Very High,Medium Risk,Medium ($200-$400),True,Correct
15723,0,One-time Buyer,0.32433474,0,One-time Buyer,0.67566526,203.1,41,37,0.6364,0.84,12,December,9,6,0,1,United Kingdom,0.6548,0.8369,2.59,32.46,83.68,Dec-Jan,Medium,High Risk,Medium ($200-$400),True,Correct
15724,1,Repeat Buyer,0.74204594,1,Repeat Buyer,0.25795406,103.65,5,5,0.7624,0.8125,2,February,89,2,0,1,United Kingdom,0.6548,0.7711,3.91,8.53,11.04,Feb-Mar,Very High,Medium Risk,Small (<$200),True,Correct
15725,0,One-time Buyer,0.07257182,0,One-time Buyer,0.9274282,415.25,32,32,0.5997,0.8,11,November,358,5,0,1,United Kingdom,0.6548,0.2601,2.65,71.71,76.55,Aug-Sep,Low,Very High Risk,Large ($400-$800),True,Correct
15727,1,Repeat Buyer,0.8005359,1,Repeat Buyer,0.19946408,1536.85,67,65,0.7101,0.9012,12,December,14,4,0,1,United Kingdom,0.6548,0.8369,6.81,97.3,94.6,Dec-Jan,High,Low Risk,Very Large (>$800),True,Correct
15729,0,One-time Buyer,0.42171508,0,One-time Buyer,0.5782849,85.0,5,5,0.6825,0.75,5,May,161,4,0,1,United Kingdom,0.6548,0.6937,3.75,5.53,11.04,Apr-May,High,High Risk,Small (<$200),True,Correct
15730,1,Repeat Buyer,0.76691127,1,Repeat Buyer,0.23308873,467.43,29,29,0.7008,0.8983,5,May,167,3,0,1,United Kingdom,0.6548,0.6937,3.07,76.6,71.94,Apr-May,High,Low Risk,Large ($400-$800),True,Correct
15732,1,Repeat Buyer,0.74412835,1,Repeat Buyer,0.25587165,138.1,5,5,0.707,0.7685,12,December,1,5,0,1,United Kingdom,0.6548,0.8369,1.84,17.59,11.04,Dec-Jan,High,Medium Risk,Small (<$200),True,Correct
15733,0,One-time Buyer,0.37164918,0,One-time Buyer,0.62835085,162.3,10,10,0.6824,0.7703,3,March,91,4,0,1,United Kingdom,0.6548,0.7212,4.35,23.61,26.47,Feb-Mar,High,High Risk,Small (<$200),True,Correct
15734,1,Repeat Buyer,0.42225635,0,One-time Buyer,0.57774365,578.65,11,11,0.6706,0.8,5,May,173,2,0,1,United Kingdom,0.6548,0.6937,4.93,83.1,29.49,Apr-May,Medium,High Risk,Large ($400-$800),False,False Negative
15737,1,Repeat Buyer,0.93488604,1,Repeat Buyer,0.06511396,475.88,29,29,0.7401,0.9167,4,April,131,2,0,1,United Kingdom,0.6548,0.6667,3.18,77.03,71.94,Apr-May,High,Low Risk,Large ($400-$800),True,Correct
15738,1,Repeat Buyer,0.90110826,1,Repeat Buyer,0.098891735,329.65,14,14,0.7373,0.85,12,December,1,5,0,1,United Kingdom,0.6548,0.8369,1.85,59.17,38.53,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
15739,0,One-time Buyer,0.1902866,0,One-time Buyer,0.80971336,449.12,8,8,0.422,0.6429,10,October,307,3,0,1,United Kingdom,0.6548,0.3464,2.52,74.94,20.38,Aug-Sep,Low,Very High Risk,Large ($400-$800),True,Correct
15740,0,One-time Buyer,0.09722752,0,One-time Buyer,0.9027725,154.88,9,9,0.3812,0.7106,10,October,324,6,0,1,United Kingdom,0.6548,0.3464,2.47,21.31,23.31,Aug-Sep,Low,Very High Risk,Small (<$200),True,Correct
15743,1,Repeat Buyer,0.621835,1,Repeat Buyer,0.378165,322.55,18,18,0.6942,0.8537,6,June,189,4,0,1,United Kingdom,0.6548,0.6405,5.58,57.78,50.7,Jun-Jul,High,Medium Risk,Medium ($200-$400),True,Correct
15744,0,One-time Buyer,0.17359124,0,One-time Buyer,0.82640874,34.8,3,3,0.3959,0.4158,9,September,296,6,0,1,United Kingdom,0.6548,0.4749,0.29,1.25,6.09,Aug-Sep,Low,Very High Risk,Small (<$200),True,Correct
15745,1,Repeat Buyer,0.6704574,1,Repeat Buyer,0.32954258,302.85,18,18,0.7128,0.8182,4,April,137,1,1,1,United Kingdom,0.6548,0.6667,4.43,50.63,50.7,Apr-May,High,Medium Risk,Medium ($200-$400),True,Correct
15746,0,One-time Buyer,0.29497582,0,One-time Buyer,0.7050242,196.88,28,28,0.612,0.8333,7,July,239,5,0,1,United Kingdom,0.6548,0.6011,1.48,30.92,70.39,Jun-Jul,Medium,High Risk,Small (<$200),True,Correct
15747,1,Repeat Buyer,0.77930194,1,Repeat Buyer,0.22069806,242.65,19,19,0.7194,0.8451,6,June,201,2,0,1,United Kingdom,0.6548,0.6405,2.48,40.44,53.01,Jun-Jul,High,Low Risk,Medium ($200-$400),True,Correct
15748,0,One-time Buyer,0.18244605,0,One-time Buyer,0.81755394,149.31,21,19,0.5337,0.8182,10,October,333,1,1,1,United Kingdom,0.6548,0.3464,3.74,20.01,58.45,Aug-Sep,Low,Very High Risk,Small (<$200),True,Correct
15749,1,Repeat Buyer,0.5025498,1,Repeat Buyer,0.49745017,15160.9,3,3,0.6491,0.712,1,January,41,3,0,1,United Kingdom,0.6548,0.8153,2.17,99.98,6.09,Dec-Jan,Medium,Medium Risk,Very Large (>$800),True,Correct
15750,1,Repeat Buyer,0.83358014,1,Repeat Buyer,0.16641986,301.52,17,17,0.6914,0.8913,12,December,7,4,0,1,United Kingdom,0.6548,0.8369,1.95,50.17,48.28,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
15752,1,Repeat Buyer,0.58273786,1,Repeat Buyer,0.41726214,259.65,14,14,0.6681,0.8125,12,December,1,5,0,1,United Kingdom,0.6548,0.8369,1.89,43.35,38.53,Dec-Jan,Medium,Medium Risk,Medium ($200-$400),True,Correct
15753,0,One-time Buyer,0.62069714,1,Repeat Buyer,0.37930286,79.2,1,1,0.7396,0.7396,2,February,69,3,0,1,United Kingdom,0.6548,0.7711,0.55,4.96,0.0,Feb-Mar,High,Medium Risk,Small (<$200),False,False Positive
15754,1,Repeat Buyer,0.86108345,1,Repeat Buyer,0.13891655,91.8,6,6,0.7699,0.8846,4,April,127,5,0,1,United Kingdom,0.6548,0.6667,2.93,6.43,14.43,Apr-May,Very High,Low Risk,Small (<$200),True,Correct
15755,1,Repeat Buyer,0.94068336,1,Repeat Buyer,0.059316635,314.68,19,19,0.748,0.9231,2,February,79,6,0,1,United Kingdom,0.6548,0.7711,2.95,55.66,53.01,Feb-Mar,High,Low Risk,Medium ($200-$400),True,Correct
15756,1,Repeat Buyer,0.8167631,1,Repeat Buyer,0.1832369,123.59,39,39,0.7124,0.9167,4,April,124,2,0,1,United Kingdom,0.6548,0.6667,2.94,14.32,81.97,Apr-May,High,Low Risk,Small (<$200),True,Correct
15757,1,Repeat Buyer,0.8308863,1,Repeat Buyer,0.1691137,261.36,16,16,0.7134,0.8537,5,May,156,6,0,1,United Kingdom,0.6548,0.6937,3.13,43.49,44.94,Apr-May,High,Low Risk,Medium ($200-$400),True,Correct
15758,0,One-time Buyer,0.082153864,0,One-time Buyer,0.91784614,205.25,9,9,0.6501,0.7672,11,November,349,3,0,1,United Kingdom,0.6548,0.2601,4.43,33.09,23.31,Aug-Sep,Medium,Very High Risk,Medium ($200-$400),True,Correct
15759,1,Repeat Buyer,0.60030234,1,Repeat Buyer,0.39969766,97.24,4,4,0.6762,0.7534,12,December,15,5,0,1,United Kingdom,0.6548,0.8369,4.39,7.1,8.81,Dec-Jan,Medium,Medium Risk,Small (<$200),True,Correct
15762,1,Repeat Buyer,0.3094177,0,One-time Buyer,0.6905823,315.31,22,22,0.6291,0.7978,9,September,296,6,0,1,United Kingdom,0.6548,0.4749,4.38,55.85,60.69,Aug-Sep,Medium,High Risk,Medium ($200-$400),False,False Negative
15763,1,Repeat Buyer,0.39050665,0,One-time Buyer,0.6094934,522.49,33,33,0.6242,0.814,9,September,296,6,0,1,United Kingdom,0.6548,0.4749,5.26,80.38,77.63,Aug-Sep,Medium,High Risk,Large ($400-$800),False,False Negative
15764,1,Repeat Buyer,0.846056,1,Repeat Buyer,0.15394402,1120.93,59,59,0.7327,0.878,3,March,97,3,0,1,United Kingdom,0.6548,0.7212,3.31,95.3,92.51,Feb-Mar,High,Low Risk,Very Large (>$800),True,Correct
15766,0,One-time Buyer,0.22107832,0,One-time Buyer,0.77892166,315.06,11,11,0.6511,0.7143,10,October,309,5,0,1,United Kingdom,0.6548,0.3464,3.21,55.78,29.49,Aug-Sep,Medium,Very High Risk,Medium ($200-$400),True,Correct
15768,1,Repeat Buyer,0.93702716,1,Repeat Buyer,0.06297284,354.35,10,10,0.7794,1.0,4,April,148,5,0,1,United Kingdom,0.6548,0.6667,15.06,63.59,26.47,Apr-May,Very High,Low Risk,Medium ($200-$400),True,Correct
15769,1,Repeat Buyer,0.7033907,1,Repeat Buyer,0.29660928,91.8,1,1,0.7059,0.7059,12,December,2,6,0,1,United Kingdom,0.6548,0.8369,2.55,6.43,0.0,Dec-Jan,High,Medium Risk,Small (<$200),True,Correct
15773,0,One-time Buyer,0.07301594,0,One-time Buyer,0.9269841,635.68,10,10,0.6078,0.7552,12,December,368,1,1,1,United Kingdom,0.6548,0.8369,1.33,85.75,26.47,Aug-Sep,Medium,Very High Risk,Large ($400-$800),True,Correct
15774,0,One-time Buyer,0.18913329,0,One-time Buyer,0.8108667,270.8,25,25,0.5082,0.733,10,October,305,1,1,1,United Kingdom,0.6548,0.3464,4.8,44.75,66.59,Aug-Sep,Low,Very High Risk,Medium ($200-$400),True,Correct
15775,0,One-time Buyer,0.6355144,1,Repeat Buyer,0.36448562,104.9,7,7,0.7284,0.8529,4,April,128,6,0,1,United Kingdom,0.6548,0.6667,2.47,8.74,17.32,Apr-May,High,Medium Risk,Small (<$200),False,False Positive
15776,0,One-time Buyer,0.44851056,0,One-time Buyer,0.5514895,241.62,18,18,0.6394,0.8182,7,July,240,6,0,1,United Kingdom,0.6548,0.6011,4.18,40.24,50.7,Jun-Jul,Medium,High Risk,Medium ($200-$400),True,Correct
15777,1,Repeat Buyer,0.89476335,1,Repeat Buyer,0.10523665,365.55,5,5,0.7278,0.9286,12,December,12,2,0,1,United Kingdom,0.6548,0.8369,3.96,65.39,11.04,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
15780,1,Repeat Buyer,0.8226816,1,Repeat Buyer,0.1773184,177.15,12,12,0.7468,0.8727,12,December,16,6,0,1,United Kingdom,0.6548,0.8369,5.06,27.07,32.9,Dec-Jan,High,Low Risk,Small (<$200),True,Correct
15781,1,Repeat Buyer,0.6804829,1,Repeat Buyer,0.31951708,83.35,5,5,0.7623,0.8378,2,February,68,2,0,1,United Kingdom,0.6548,0.7711,6.71,5.4,11.04,Feb-Mar,Very High,Medium Risk,Small (<$200),True,Correct
15782,1,Repeat Buyer,0.3765272,0,One-time Buyer,0.6234728,1638.34,21,21,0.577,0.8229,9,September,284,1,1,1,United Kingdom,0.6548,0.4749,5.05,97.81,58.45,Aug-Sep,Low,High Risk,Very Large (>$800),False,False Negative
15783,0,One-time Buyer,0.06104082,0,One-time Buyer,0.9389592,246.3,14,14,0.4946,0.7013,11,November,363,3,0,1,United Kingdom,0.6548,0.2601,3.44,41.16,38.53,Aug-Sep,Low,Very High Risk,Medium ($200-$400),True,Correct
15785,1,Repeat Buyer,0.8654954,1,Repeat Buyer,0.13450462,928.58,29,29,0.7288,0.881,2,February,78,5,0,1,United Kingdom,0.6548,0.7711,2.77,92.94,71.94,Feb-Mar,High,Low Risk,Very Large (>$800),True,Correct
15786,1,Repeat Buyer,0.5889611,1,Repeat Buyer,0.41103888,3160.84,166,165,0.6959,0.8696,8,August,259,4,0,1,United Kingdom,0.6548,0.5444,2.29,99.45,99.79,Aug-Sep,High,Medium Risk,Very Large (>$800),True,Correct
15787,1,Repeat Buyer,0.9646511,1,Repeat Buyer,0.035348892,492.05,84,78,0.6438,1.0,10,October,312,1,1,1,United Kingdom,0.6548,0.3464,2.51,78.33,97.19,Aug-Sep,Medium,Low Risk,Large ($400-$800),True,Correct
15789,0,One-time Buyer,0.68492675,1,Repeat Buyer,0.31507325,351.3,25,25,0.687,0.8511,12,December,15,5,0,1,United Kingdom,0.6548,0.8369,1.0,63.09,66.59,Dec-Jan,High,Medium Risk,Medium ($200-$400),False,False Positive
15790,0,One-time Buyer,0.06650868,0,One-time Buyer,0.93349135,220.85,35,34,0.604,0.8182,11,November,363,3,0,1,United Kingdom,0.6548,0.2601,3.42,36.32,79.13,Aug-Sep,Medium,Very High Risk,Medium ($200-$400),True,Correct
15791,1,Repeat Buyer,0.7249632,1,Repeat Buyer,0.2750368,1223.24,54,54,0.6997,0.8846,5,May,169,5,0,1,United Kingdom,0.6548,0.6937,3.41,96.08,90.5,Apr-May,High,Medium Risk,Very Large (>$800),True,Correct
15793,1,Repeat Buyer,0.41272283,0,One-time Buyer,0.5872772,306.64,3,3,0.6711,0.712,3,March,105,4,0,1,United Kingdom,0.6548,0.7212,1.77,52.23,6.09,Feb-Mar,Medium,High Risk,Medium ($200-$400),False,False Negative
15795,0,One-time Buyer,0.47000027,0,One-time Buyer,0.52999973,610.01,42,42,0.6485,0.9,7,July,224,4,0,1,United Kingdom,0.6548,0.6011,3.06,84.53,84.48,Jun-Jul,Medium,High Risk,Large ($400-$800),True,Correct
15796,1,Repeat Buyer,0.67808235,1,Repeat Buyer,0.32191765,343.92,19,19,0.7312,0.8182,2,February,71,5,0,1,United Kingdom,0.6548,0.7711,3.46,61.7,53.01,Feb-Mar,High,Medium Risk,Medium ($200-$400),True,Correct
15797,1,Repeat Buyer,0.4619124,0,One-time Buyer,0.5380876,15.0,1,1,0.5806,0.5806,1,January,54,2,0,1,United Kingdom,0.6548,0.8153,15.0,0.37,0.0,Dec-Jan,Low,High Risk,Small (<$200),False,False Negative
15799,1,Repeat Buyer,0.98461205,1,Repeat Buyer,0.015387952,320.22,22,22,0.7511,1.0,1,January,39,1,1,1,United Kingdom,0.6548,0.8153,4.5,57.16,60.69,Dec-Jan,Very High,Low Risk,Medium ($200-$400),True,Correct
15800,1,Repeat Buyer,0.49316812,0,One-time Buyer,0.5068319,244.5,14,14,0.6957,0.8372,4,April,127,5,0,1,United Kingdom,0.6548,0.6667,4.7,40.93,38.53,Apr-May,High,High Risk,Medium ($200-$400),False,False Negative
15801,1,Repeat Buyer,0.36449432,0,One-time Buyer,0.6355057,137.22,9,9,0.6119,0.8333,8,August,264,2,0,1,United Kingdom,0.6548,0.5444,2.61,17.32,23.31,Aug-Sep,Medium,High Risk,Small (<$200),False,False Negative
15802,0,One-time Buyer,0.27813837,0,One-time Buyer,0.7218616,451.42,1,1,0.5806,0.5806,7,July,231,4,0,1,United Kingdom,0.6548,0.6011,451.42,75.31,0.0,Jun-Jul,Low,High Risk,Large ($400-$800),True,Correct
15803,0,One-time Buyer,0.13590431,0,One-time Buyer,0.8640957,415.82,8,8,0.5874,0.7115,10,October,322,4,0,1,United Kingdom,0.6548,0.3464,1.75,71.78,20.38,Aug-Sep,Low,Very High Risk,Large ($400-$800),True,Correct
15804,1,Repeat Buyer,0.97498864,1,Repeat Buyer,0.02501136,525.36,34,34,0.663,1.0,5,May,175,4,0,1,United Kingdom,0.6548,0.6937,4.06,80.61,78.3,Apr-May,Medium,Low Risk,Large ($400-$800),True,Correct
15805,1,Repeat Buyer,0.8492314,1,Repeat Buyer,0.15076858,370.8,11,11,0.7067,0.8983,12,December,9,6,0,1,United Kingdom,0.6548,0.8369,1.97,65.94,29.49,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
15806,1,Repeat Buyer,0.35614392,0,One-time Buyer,0.64385605,300.36,16,16,0.6767,0.791,3,March,97,3,0,1,United Kingdom,0.6548,0.7212,1.72,49.5,44.94,Feb-Mar,Medium,High Risk,Medium ($200-$400),False,False Negative
15807,1,Repeat Buyer,0.29250094,0,One-time Buyer,0.707499,635.6,40,40,0.6157,0.807,9,September,296,6,0,1,United Kingdom,0.6548,0.4749,1.96,85.7,82.73,Aug-Sep,Medium,High Risk,Large ($400-$800),False,False Negative
15808,1,Repeat Buyer,0.9255714,1,Repeat Buyer,0.07442862,1021.45,64,54,0.725,0.9333,12,December,4,1,1,1,United Kingdom,0.6548,0.8369,3.1,94.26,93.71,Dec-Jan,High,Low Risk,Very Large (>$800),True,Correct
15809,1,Repeat Buyer,0.63667864,1,Repeat Buyer,0.36332136,198.8,13,13,0.7273,0.8462,2,February,71,5,0,1,United Kingdom,0.6548,0.7711,3.76,31.57,35.79,Feb-Mar,High,Medium Risk,Small (<$200),True,Correct
15810,1,Repeat Buyer,0.7067399,1,Repeat Buyer,0.2932601,377.32,26,26,0.7397,0.8028,2,February,77,4,0,1,United Kingdom,0.6548,0.7711,1.77,67.03,67.6,Feb-Mar,High,Medium Risk,Medium ($200-$400),True,Correct
15811,1,Repeat Buyer,0.9143812,1,Repeat Buyer,0.085618794,289.85,16,16,0.8047,0.925,12,December,8,5,0,1,United Kingdom,0.6548,0.8369,3.69,47.5,44.94,Dec-Jan,Very High,Low Risk,Medium ($200-$400),True,Correct
15812,1,Repeat Buyer,0.72512066,1,Repeat Buyer,0.27487934,244.8,2,2,0.7494,0.84,1,January,56,4,0,1,United Kingdom,0.6548,0.8153,4.25,41.0,3.69,Dec-Jan,High,Medium Risk,Medium ($200-$400),True,Correct
