CustomerID,target,days_to_second_purchase,order_value,num_items,num_unique_products,total_quantity,avg_item_price,product_diversity_ratio,order_complexity_score,day_of_week,month,hour,is_weekend,is_business_hours,days_from_start,Country,country_repeat_rate,month_repeat_rate,basket_repeat_score,best_product_repeat_score,products_with_history_count,order_value_percentile,num_items_percentile
15935,1,2,308.82,1,1,1,308.82,1,0.0032,3,4,9,0,1,132,United Kingdom,0.6548,0.6667,0.5806,0.5806,1,53.31,0
15937,0,,145.35,7,7,73,2.37,1,0.3371,5,10,15,0,1,309,United Kingdom,0.6548,0.3464,0.6852,0.7797,7,19.35,17.32
15938,1,59,74.9,5,5,32,3.38,1,0.3338,5,1,10,0,1,50,United Kingdom,0.6548,0.8153,0.7167,0.875,5,4.33,11.04
15939,1,6,747.06,11,11,490,1.65,1,0.162,4,1,12,0,1,42,United Kingdom,0.6548,0.8153,0.7211,0.9286,10,88.98,29.49
15940,0,,35.8,1,1,4,8.95,1,0.0279,3,2,16,0,1,62,United Kingdom,0.6548,0.7711,0.5,0.5,0,1.43,0
15942,0,,337.44,14,14,232,2.66,1,0.5808,6,7,9,0,1,240,United Kingdom,0.6548,0.6011,0.6742,0.791,14,60.66,38.53
15944,0,,325.1,6,6,50,5.08,1,0.1107,3,3,10,0,1,97,United Kingdom,0.6548,0.7212,0.7123,0.7687,6,58.29,14.43
15945,0,,181,2,2,52,2.75,1,0.0221,5,12,13,0,1,8,United Kingdom,0.6548,0.8369,0.8,0.8,1,28.01,3.69
15947,0,,1708.24,29,29,898,4.02,1,0.4923,1,9,10,1,1,291,United Kingdom,0.6548,0.4749,0.6384,0.8451,29,98.11,71.94
15948,1,35,644.24,40,40,439,2.23,1,2.4835,5,10,8,0,0,330,United Kingdom,0.6548,0.3464,0.654,0.806,40,85.98,82.73
15949,1,54,237.04,12,12,168,1.78,1,0.6075,5,9,17,0,1,302,United Kingdom,0.6548,0.4749,0.4768,0.7297,12,39.43,32.9
15950,1,253,428.82,29,28,135,3.4,0.9655,1.8936,4,12,11,0,1,14,United Kingdom,0.6548,0.8369,0.688,0.9012,29,73.12,71.94
15951,1,276,375.17,22,22,174,3.52,1,1.2901,1,2,11,1,1,88,United Kingdom,0.6548,0.7711,0.7242,0.8889,22,66.66,60.69
15952,1,66,232.65,14,14,123,3.62,1,0.8425,5,4,12,0,1,148,United Kingdom,0.6548,0.6667,0.7314,0.84,14,38.92,38.53
15953,1,37,209.84,16,15,101,2.53,0.9375,1.1437,1,12,15,1,1,4,United Kingdom,0.6548,0.8369,0.6929,0.8571,16,33.94,44.94
15955,1,129,572.38,20,20,246,2.95,1,0.6988,5,12,11,0,1,1,United Kingdom,0.6548,0.8369,0.7454,0.8983,20,82.85,55.8
15957,0,,428.89,42,40,211,2.79,0.9524,3.9171,3,11,12,0,1,342,United Kingdom,0.6548,0.2601,0.6462,0.8182,41,73.14,84.48
15958,0,,104.35,7,7,33,3.98,1,0.4696,2,9,13,0,1,299,United Kingdom,0.6548,0.4749,0.6286,0.7212,7,8.67,17.32
15963,1,25,280.04,18,18,172,2.58,1,1.157,3,10,13,0,1,328,United Kingdom,0.6548,0.3464,0.6137,0.8125,17,46.16,50.7
15965,1,338,156.19,16,16,74,2.5,1,1.639,3,12,13,0,1,6,United Kingdom,0.6548,0.8369,0.7109,0.8105,16,21.88,44.94
15967,1,295,173.8,35,32,62,3.5,0.9143,6.4442,3,1,11,0,1,55,United Kingdom,0.6548,0.8153,0.7532,0.9355,35,26.45,79.13
15969,1,135,308.7,10,10,44,7.55,1,0.3239,3,6,12,0,1,188,United Kingdom,0.6548,0.6405,0.7201,0.8182,10,53.24,26.47
15970,0,,314.1,11,11,116,2.6,1,0.3852,4,2,12,0,1,70,United Kingdom,0.6548,0.7711,0.7513,0.8,11,55.43,29.49
15971,1,27,762,4,4,370,2.06,1,0.021,3,2,16,0,1,62,United Kingdom,0.6548,0.7711,0.7832,0.8077,4,89.44,8.81
15973,0,,307.82,4,4,106,4.43,1,0.052,4,12,11,0,1,7,United Kingdom,0.6548,0.8369,0.8316,0.9,4,52.78,8.81
15974,1,11,769.24,32,32,388,3.03,1,1.3312,5,2,10,0,1,85,United Kingdom,0.6548,0.7711,0.7242,0.9,32,89.79,76.55
15975,0,,371.01,24,24,243,2.14,1,1.5525,6,9,13,0,1,289,United Kingdom,0.6548,0.4749,0.5831,0.7368,24,65.97,64.63
15976,1,54,209.99,50,50,125,2.09,1,11.9053,3,5,17,0,1,153,United Kingdom,0.6548,0.6937,0.7138,0.8333,48,33.99,88.4
15977,1,21,355.63,28,28,310,3.53,1,2.2045,2,10,16,0,1,334,United Kingdom,0.6548,0.3464,0.6494,1,28,63.85,70.39
15978,0,,1098.78,49,49,888,1.96,1,2.1852,6,9,15,0,1,296,United Kingdom,0.6548,0.4749,0.5816,0.7778,49,95.16,88.08
15980,1,165,760.18,20,20,592,1.4,1,0.5262,4,3,15,0,1,119,United Kingdom,0.6548,0.7212,0.7533,0.8667,20,89.39,55.8
15981,1,57,270,4,4,40,6.75,1,0.0593,3,2,13,0,1,62,United Kingdom,0.6548,0.7711,0.7059,0.7681,4,44.62,8.81
15983,1,7,440.89,32,28,329,1.88,0.875,2.0323,4,12,12,0,1,0,United Kingdom,0.6548,0.8369,0.7388,0.9091,32,74.29,76.55
15984,1,29,122.7,5,5,56,2.27,1,0.2037,2,12,13,0,1,5,United Kingdom,0.6548,0.8369,0.6451,0.6741,5,14.04,11.04
15985,1,113,899.58,27,27,878,1.62,1,0.8104,1,4,11,1,1,137,United Kingdom,0.6548,0.6667,0.7488,0.8933,27,92.53,69.29
15986,0,,168.12,14,14,268,0.9,1,1.1658,4,11,15,0,1,343,United Kingdom,0.6548,0.2601,0.5569,0.7013,14,25.22,38.53
15987,1,149,113.48,9,9,86,2.58,1,0.7138,2,12,8,0,0,5,United Kingdom,0.6548,0.8369,0.7498,0.9091,9,11.34,23.31
15988,0,,158.03,27,26,181,3.45,0.963,4.4422,1,11,13,1,1,354,United Kingdom,0.6548,0.2601,0.6073,0.8333,25,22.5,69.29
15990,1,243,401.37,23,23,171,4.08,1,1.318,6,2,15,0,1,86,United Kingdom,0.6548,0.7711,0.7475,0.8261,23,70.05,62.49
15992,0,,41.99,3,3,17,6.11,1,0.2143,3,12,11,0,1,370,United Kingdom,0.6548,0.8369,0.6368,0.7013,3,1.82,6.09
15993,1,0,863.89,178,169,678,1.94,0.9494,34.8216,4,10,16,0,1,329,United Kingdom,0.6548,0.3464,0.593,1,176,91.91,99.86
15994,0,,427.07,35,31,177,3.39,0.8857,2.5406,1,10,12,1,1,319,United Kingdom,0.6548,0.3464,0.5816,0.825,33,72.88,79.13
15996,1,81,263.25,32,31,95,3.72,0.9688,3.7683,4,12,15,0,1,7,United Kingdom,0.6548,0.8369,0.7334,1,29,43.81,76.55
15998,1,99,863.39,118,118,466,2.61,1,16.1271,1,12,13,1,1,11,United Kingdom,0.6548,0.8369,0.7065,1,117,91.88,99.05
16000,1,0,8345.2,7,7,4340,1.92,1,0.0059,4,12,12,0,1,371,United Kingdom,0.6548,0.8369,0.6369,0.8045,5,99.91,17.32
16003,1,193,1181,20,20,184,16.96,1,0.3387,4,12,12,0,1,14,United Kingdom,0.6548,0.8369,0.7091,0.8889,20,95.8,55.8
16005,1,88,177.59,67,55,82,2.3,0.8209,20.75,2,3,11,0,1,103,United Kingdom,0.6548,0.7212,0.707,0.8933,63,27.23,94.6
16006,0,,101.4,8,8,84,1.58,1,0.6312,5,5,13,0,1,162,United Kingdom,0.6548,0.6937,0.6281,0.7553,8,7.93,20.38
16007,1,34,369.75,79,77,420,1.64,0.9747,16.4517,1,5,13,1,1,158,United Kingdom,0.6548,0.6937,0.7186,1,78,65.76,96.7
16008,1,129,139.15,6,6,75,2.81,1,0.2587,5,5,10,0,1,169,United Kingdom,0.6548,0.6937,0.7152,0.8053,6,17.96,14.43
16009,1,116,462.19,66,55,208,2.53,0.8333,7.8539,1,7,11,1,1,214,United Kingdom,0.6548,0.6011,0.6768,1,66,76.11,94.3
16010,1,111,110.1,24,24,46,2.7,1,5.2316,1,12,12,1,1,11,United Kingdom,0.6548,0.8369,0.6897,0.9474,24,9.78,64.63
16011,1,3,237.95,22,22,125,2.62,1,2.034,4,12,16,0,1,7,United Kingdom,0.6548,0.8369,0.6825,0.8889,22,39.57,60.69
16012,1,26,365.05,24,24,219,3.17,1,1.5779,5,7,18,0,0,218,United Kingdom,0.6548,0.6011,0.6965,0.8933,24,65.34,64.63
16013,1,0,534,2,2,168,3.5,1,0.0075,6,12,13,0,1,2,United Kingdom,0.6548,0.8369,0.7267,0.7419,2,80.95,3.69
16014,1,138,262.93,62,58,106,2.88,0.9355,13.6766,2,2,17,0,1,82,United Kingdom,0.6548,0.7711,0.7378,1,62,43.76,93.18
16015,1,22,300.77,81,80,393,1.33,0.9877,21.5447,6,10,12,0,1,324,United Kingdom,0.6548,0.3464,0.6249,0.875,81,49.83,96.86
16016,1,140,382.27,69,59,146,3.05,0.8551,10.6495,4,12,12,0,1,7,United Kingdom,0.6548,0.8369,0.7207,1,68,67.56,95.02
16017,0,,211.88,32,26,102,2.68,0.8125,3.9268,1,10,12,1,1,326,United Kingdom,0.6548,0.3464,0.5651,0.8571,30,34.4,76.55
16018,1,141,161.9,15,15,44,4.47,1,1.3897,1,6,13,1,1,193,United Kingdom,0.6548,0.6405,0.6773,0.7559,15,23.5,41.73
16019,1,27,219.1,8,8,60,5.56,1,0.2921,6,12,12,0,1,9,United Kingdom,0.6548,0.8369,0.6999,0.7619,8,36.02,20.38
16020,1,48,518.8,26,26,290,2.33,1,1.303,4,10,13,0,1,308,United Kingdom,0.6548,0.3464,0.5275,0.7596,26,80.19,67.6
16022,0,,628.28,76,68,261,3.31,0.8947,8.2256,5,3,13,0,1,113,United Kingdom,0.6548,0.7212,0.6923,0.8636,73,85.43,96.13
16023,1,74,177.84,24,24,52,3.56,1,3.2389,6,3,13,0,1,107,United Kingdom,0.6548,0.7212,0.7327,0.8205,24,27.3,64.63
16024,0,,251.24,64,61,398,1.11,0.9531,15.5389,1,11,13,1,1,361,United Kingdom,0.6548,0.2601,0.6007,0.7778,59,41.92,93.71
16025,0,,439.66,28,28,338,1.98,1,1.7832,5,11,11,0,1,344,United Kingdom,0.6548,0.2601,0.5387,0.7681,28,74.08,70.39
16026,0,,236.09,32,30,243,1.29,0.9375,4.0662,5,10,13,0,1,330,United Kingdom,0.6548,0.3464,0.6579,0.7805,32,39.31,76.55
16027,1,18,320.52,3,3,217,55.54,1,0.0281,5,2,12,0,1,71,United Kingdom,0.6548,0.7711,0.7132,0.8,3,57.32,6.09
16029,1,0,508.2,3,3,236,2.75,1,0.0177,4,12,9,0,1,0,United Kingdom,0.6548,0.8369,0.8069,0.9444,3,79.43,6.09
16030,0,,331.24,29,28,283,2.31,0.9655,2.4514,5,2,11,0,1,64,United Kingdom,0.6548,0.7711,0.7263,0.8451,29,59.44,71.94
16031,1,154,305.63,39,39,219,3.51,1,4.9766,4,4,14,0,1,126,United Kingdom,0.6548,0.6667,0.7468,0.9444,37,51.88,81.97
16033,1,9,155.64,26,26,52,3.11,1,4.3434,1,12,10,1,1,4,United Kingdom,0.6548,0.8369,0.7739,0.9231,26,21.67,67.6
16034,1,124,153.6,9,9,128,1.64,1,0.5273,3,1,11,0,1,41,United Kingdom,0.6548,0.8153,0.7379,0.8,8,21.03,23.31
16036,1,176,188.73,11,11,127,2.79,1,0.6411,2,3,13,0,1,110,United Kingdom,0.6548,0.7212,0.6711,0.8636,10,29.42,29.49
16037,1,54,300.46,15,15,160,2.56,1,0.7489,5,12,10,0,1,15,United Kingdom,0.6548,0.8369,0.7516,0.9286,15,49.6,41.73
16038,1,24,316.95,19,19,187,3.13,1,1.139,1,5,11,1,1,172,United Kingdom,0.6548,0.6937,0.6739,0.7576,18,56.24,53.01
16040,1,120,422.43,22,22,285,3.3,1,1.1458,4,3,9,0,1,105,United Kingdom,0.6548,0.7212,0.7045,0.9,22,72.35,60.69
16041,1,0,675,1,1,100,6.75,1,0.0015,5,7,16,0,1,232,United Kingdom,0.6548,0.6011,0.4948,0.4948,1,87.02,0
16042,1,224,24.95,2,2,5,6.1,1,0.1603,3,1,13,0,1,41,United Kingdom,0.6548,0.8153,0.6384,0.6389,2,0.81,3.69
16043,1,71,307.85,17,17,155,4.4,1,0.9388,4,1,11,0,1,56,United Kingdom,0.6548,0.8153,0.6812,0.7624,17,52.8,48.28
16045,1,44,664.45,43,43,438,2.38,1,2.7828,3,2,14,0,1,83,United Kingdom,0.6548,0.7711,0.7483,0.881,43,86.63,85.15
16048,1,0,251.4,7,7,132,1.79,1,0.1949,4,12,15,0,1,0,United Kingdom,0.6548,0.8369,0.68,0.7449,7,41.96,17.32
16049,1,33,488.26,114,104,320,2.34,0.9123,24.2821,1,9,14,1,1,298,United Kingdom,0.6548,0.4749,0.6325,0.9,114,78.03,98.94
16050,0,,137.9,10,10,278,2.59,1,0.7252,1,6,11,1,1,200,United Kingdom,0.6548,0.6405,0.5295,0.7365,10,17.5,26.47
16052,0,,362.06,34,34,282,2.49,1,3.1928,1,10,15,1,1,319,United Kingdom,0.6548,0.3464,0.5563,0.7262,34,64.93,78.3
16053,1,89,1124.19,62,62,1003,2.54,1,3.4194,3,8,14,0,1,251,United Kingdom,0.6548,0.5444,0.634,0.7949,62,95.34,93.18
16054,0,,783.9,70,70,380,4,1,6.2508,1,7,13,1,1,228,United Kingdom,0.6548,0.6011,0.6509,0.8933,70,90.32,95.27
16055,0,,134.8,8,8,22,8.99,1,0.4748,3,5,9,0,1,153,United Kingdom,0.6548,0.6937,0.6685,0.8438,8,16.72,20.38
16056,0,,664.85,68,66,347,3.77,0.9706,6.7504,3,10,15,0,1,328,United Kingdom,0.6548,0.3464,0.6,0.8065,68,86.65,94.88
16057,1,73,683.98,40,40,217,4.48,1,2.3392,2,2,10,0,1,89,United Kingdom,0.6548,0.7711,0.7479,0.8846,40,87.41,82.73
16059,1,40,118.25,18,18,51,2.4,1,2.74,3,12,10,0,1,6,United Kingdom,0.6548,0.8369,0.6993,0.8557,18,12.84,50.7
16062,1,123,247.56,7,7,124,3.08,1,0.1979,6,12,12,0,1,9,United Kingdom,0.6548,0.8369,0.6357,0.7487,7,41.39,17.32
16063,0,,335.32,23,23,262,2.24,1,1.5776,5,3,14,0,1,113,United Kingdom,0.6548,0.7212,0.6942,0.8,23,60.13,62.49
16065,0,,372.09,74,71,231,1.87,0.9595,14.1202,5,12,13,0,1,8,United Kingdom,0.6548,0.8369,0.6945,0.8983,73,66.22,95.78
16066,1,62,316.38,6,6,186,4.06,1,0.1138,1,8,14,1,1,249,United Kingdom,0.6548,0.5444,0.7195,0.8182,6,56.03,14.43
16070,1,9,686.85,19,19,251,2.86,1,0.5256,2,11,16,0,1,341,United Kingdom,0.6548,0.2601,0.602,0.7952,19,87.53,53.01
16071,0,,326.24,21,21,180,2.74,1,1.3518,4,10,11,0,1,329,United Kingdom,0.6548,0.3464,0.6584,0.7826,21,58.47,58.45
16072,0,,584.32,23,23,140,8.4,1,0.9053,5,2,14,0,1,85,United Kingdom,0.6548,0.7711,0.6942,0.8205,23,83.44,62.49
16073,0,,122.4,1,1,48,2.55,1,0.0082,3,2,15,0,1,76,United Kingdom,0.6548,0.7711,0.6977,0.6977,1,13.9,0
16076,1,73,305.45,16,16,137,2.64,1,0.8381,1,5,12,1,1,165,United Kingdom,0.6548,0.6937,0.7183,0.8667,16,51.69,44.94
16078,0,,79.2,1,1,16,4.95,1,0.0126,3,3,9,0,1,90,United Kingdom,0.6548,0.7212,0.7386,0.7386,1,4.96,0
16079,1,16,508.22,11,11,426,3.07,1,0.2381,1,10,13,1,1,333,United Kingdom,0.6548,0.3464,0.5394,0.7123,11,79.46,29.49
16080,1,192,130.26,5,5,66,2.33,1,0.1919,5,3,14,0,1,99,United Kingdom,0.6548,0.7212,0.7186,0.791,5,15.73,11.04
16081,1,107,157.6,22,21,53,3.53,0.9545,2.9315,4,12,11,0,1,7,United Kingdom,0.6548,0.8369,0.7359,0.8333,22,22.37,60.69
16083,1,259,337.98,17,17,384,1.04,1,0.8551,3,12,11,0,1,13,United Kingdom,0.6548,0.8369,0.7539,0.9167,16,60.8,48.28
16084,0,,436.18,38,38,216,2.65,1,3.3106,1,2,16,1,1,74,United Kingdom,0.6548,0.7711,0.7021,0.8916,38,73.74,81.19
16085,1,84,181.35,28,28,95,2.44,1,4.3231,1,1,12,1,1,53,United Kingdom,0.6548,0.8153,0.7189,0.8718,28,28.13,70.39
16086,1,78,177.26,8,8,76,3.34,1,0.3611,3,12,13,0,1,6,United Kingdom,0.6548,0.8369,0.7411,0.925,8,27.14,20.38
16091,1,43,157.25,10,10,83,2.96,1,0.6359,4,5,9,0,1,175,United Kingdom,0.6548,0.6937,0.6561,0.7686,10,22.27,26.47
16092,1,56,310.87,20,20,211,2.7,1,1.2867,4,3,15,0,1,119,United Kingdom,0.6548,0.7212,0.7325,0.875,20,54.14,55.8
16093,0,,17,1,1,20,0.85,1,0.0588,5,8,11,0,1,267,United Kingdom,0.6548,0.5444,0.4783,0.4783,1,0.53,0
16094,1,190,252.1,16,16,164,4.3,1,1.0155,4,5,13,0,1,154,United Kingdom,0.6548,0.6937,0.6806,0.7947,16,42.03,44.94
16096,0,,320.62,12,12,155,13.27,1,0.4491,1,3,13,1,1,109,United Kingdom,0.6548,0.7212,0.6564,0.8182,12,57.37,32.9
16097,0,,185.05,10,10,87,5.36,1,0.5404,4,4,13,0,1,133,United Kingdom,0.6548,0.6667,0.6802,0.7442,10,28.8,26.47
16098,1,74,430.6,12,12,134,5.97,1,0.3344,4,12,9,0,1,0,United Kingdom,0.6548,0.8369,0.7513,0.9231,12,73.37,32.9
16099,1,88,318.3,19,19,206,1.82,1,1.1342,5,4,8,0,0,148,United Kingdom,0.6548,0.6667,0.7076,0.8261,19,56.72,53.01
16101,0,,1290.7,76,76,757,2.48,1,4.4751,6,9,10,0,1,303,United Kingdom,0.6548,0.4749,0.5615,0.8182,76,96.52,96.13
16102,1,29,839.76,31,31,464,2.5,1,1.1444,4,8,12,0,1,245,United Kingdom,0.6548,0.5444,0.6861,1,29,91.24,75.44
16103,1,6,204.46,10,10,130,4.92,1,0.4891,4,4,12,0,1,140,United Kingdom,0.6548,0.6667,0.7282,0.9167,10,32.9,26.47
16104,0,,302.36,29,28,123,3.36,0.9655,2.6855,1,10,10,1,1,312,United Kingdom,0.6548,0.3464,0.4881,0.7963,28,50.43,71.94
16105,0,,336.96,13,13,330,1.18,1,0.5015,3,4,10,0,1,125,United Kingdom,0.6548,0.6667,0.7043,0.7818,13,60.53,35.79
16106,0,,108.38,6,6,74,1.51,1,0.3322,4,10,10,0,1,308,United Kingdom,0.6548,0.3464,0.5505,0.7273,6,9.32,14.43
16107,1,42,532.9,10,10,94,7.04,1,0.1877,5,6,18,0,0,190,United Kingdom,0.6548,0.6405,0.6672,0.7419,10,80.86,26.47
16108,0,,842.5,48,48,615,1.96,1,2.7347,6,9,11,0,1,289,United Kingdom,0.6548,0.4749,0.5637,0.7805,48,91.33,87.66
16109,1,89,315,3,3,84,5.35,1,0.0286,6,2,12,0,1,65,United Kingdom,0.6548,0.7711,0.7519,0.7901,3,55.71,6.09
16110,1,48,409.7,115,111,210,2.33,0.9652,31.1569,3,2,14,0,1,62,United Kingdom,0.6548,0.7711,0.7349,0.9091,112,71.02,98.99
16112,1,5,72,2,2,192,0.39,1,0.0556,4,1,11,0,1,35,United Kingdom,0.6548,0.8153,0.7333,0.8,2,3.94,3.69
16113,0,,161.38,30,30,176,2.65,1,5.5769,5,6,16,0,1,190,United Kingdom,0.6548,0.6405,0.7027,0.8667,30,23.36,73.92
16114,0,,135.75,8,8,43,3.34,1,0.4715,4,6,10,0,1,203,United Kingdom,0.6548,0.6405,0.6925,0.7759,8,16.95,20.38
16115,1,28,138.83,24,24,77,2.51,1,4.149,1,2,12,1,1,81,United Kingdom,0.6548,0.7711,0.7505,0.9333,24,17.82,64.63
16116,0,,612.78,34,34,248,4.37,1,1.8865,5,5,12,0,1,162,United Kingdom,0.6548,0.6937,0.683,0.8333,34,84.74,78.3
16117,0,,232.21,30,30,130,2.45,1,3.8758,6,6,11,0,1,184,United Kingdom,0.6548,0.6405,0.6803,0.791,30,38.78,73.92
16119,1,64,309.48,11,11,172,2.23,1,0.391,4,9,10,0,1,301,United Kingdom,0.6548,0.4749,0.6518,0.7857,11,53.56,29.49
16120,1,0,996.84,22,20,762,1.4,0.9091,0.4414,3,10,14,0,1,314,United Kingdom,0.6548,0.3464,0.6137,0.8333,22,93.91,60.69
16121,1,158,287.89,74,60,142,2.16,0.8108,15.4226,1,5,11,1,1,158,United Kingdom,0.6548,0.6937,0.6939,0.8333,74,47.11,95.78
16122,1,33,105.72,10,10,118,1.77,1,0.9459,4,12,11,0,1,7,United Kingdom,0.6548,0.8369,0.6982,0.8182,10,8.83,26.47
16123,0,,307.78,16,16,170,3.11,1,0.8318,4,10,9,0,1,322,United Kingdom,0.6548,0.3464,0.5658,0.7419,16,52.73,44.94
16124,0,,249,11,11,48,8.55,1,0.4859,4,1,14,0,1,56,United Kingdom,0.6548,0.8153,0.7566,0.8243,11,41.64,29.49
16125,0,,289.35,13,13,124,3.21,1,0.5841,3,12,15,0,1,6,United Kingdom,0.6548,0.8369,0.7197,0.8,13,47.41,35.79
16126,1,112,891.35,22,22,275,3.9,1,0.543,4,2,11,0,1,77,United Kingdom,0.6548,0.7711,0.7546,0.925,22,92.37,60.69
16127,0,,656.25,40,40,323,3.11,1,2.4381,2,10,13,0,1,334,United Kingdom,0.6548,0.3464,0.5932,0.84,39,86.33,82.73
16128,1,138,388.3,20,20,174,3.36,1,1.0301,4,3,12,0,1,91,United Kingdom,0.6548,0.7212,0.7372,0.9,20,68.39,55.8
16131,1,32,1056.36,24,24,540,3.49,1,0.5453,5,4,8,0,0,134,United Kingdom,0.6548,0.6667,0.6942,0.775,23,94.74,64.63
16133,1,30,323.71,11,11,327,2.22,1,0.3738,3,1,15,0,1,55,United Kingdom,0.6548,0.8153,0.7911,0.85,11,58.1,29.49
16134,1,337,283.53,16,16,158,2.32,1,0.9029,4,12,14,0,1,14,United Kingdom,0.6548,0.8369,0.7603,0.8727,16,46.58,44.94
16135,0,,517.55,21,21,209,3.44,1,0.8521,3,3,12,0,1,111,United Kingdom,0.6548,0.7212,0.7079,0.7925,21,80.08,58.45
16136,1,199,159.3,8,8,66,4.07,1,0.4018,2,3,9,0,1,96,United Kingdom,0.6548,0.7212,0.7204,0.875,8,22.8,20.38
16139,1,94,139.8,6,6,84,3.03,1,0.2575,3,5,10,0,1,167,United Kingdom,0.6548,0.6937,0.6783,0.75,6,18.15,14.43
16140,1,305,124.14,7,7,104,1.71,1,0.3947,6,12,14,0,1,2,United Kingdom,0.6548,0.8369,0.6963,0.76,7,14.41,17.32
16141,0,,620.4,30,30,238,4.69,1,1.4507,2,9,13,0,1,285,United Kingdom,0.6548,0.4749,0.6015,0.7681,30,85.06,73.92
16142,0,,535.34,37,37,422,2.88,1,2.5573,2,4,10,0,1,124,United Kingdom,0.6548,0.6667,0.7298,0.825,37,81.09,80.61
16143,1,14,355.75,16,16,145,2.97,1,0.7196,1,12,15,1,1,4,United Kingdom,0.6548,0.8369,0.7602,0.8367,16,63.87,44.94
16144,0,,175.2,1,1,16,10.95,1,0.0057,5,4,10,0,1,127,United Kingdom,0.6548,0.6667,0.7222,0.7222,1,26.79,0
16145,1,21,302.78,17,17,270,2.35,1,0.9545,4,12,9,0,1,14,United Kingdom,0.6548,0.8369,0.7258,0.85,17,50.61,48.28
16146,1,28,385.69,19,19,211,2.37,1,0.936,5,4,15,0,1,141,United Kingdom,0.6548,0.6667,0.7121,0.84,19,68.16,53.01
16147,0,,375,22,22,246,3.91,1,1.2907,6,7,9,0,1,240,United Kingdom,0.6548,0.6011,0.6877,0.8045,22,66.59,60.69
16148,0,,76.32,1,1,72,1.06,1,0.0131,4,2,14,0,1,77,United Kingdom,0.6548,0.7711,0.6,0.6,1,4.57,0
16149,1,137,163.68,11,11,168,1.31,1,0.7392,4,7,14,0,1,231,United Kingdom,0.6548,0.6011,0.5517,0.8571,11,23.93,29.49
16150,1,101,393.42,22,22,174,3.34,1,1.2302,5,12,18,0,0,1,United Kingdom,0.6548,0.8369,0.748,1,22,69.08,60.69
16152,0,,1829.04,29,29,642,5.98,1,0.4598,4,3,9,0,1,105,United Kingdom,0.6548,0.7212,0.7249,0.8367,29,98.43,71.94
16153,1,137,215.01,10,10,75,4.19,1,0.4651,2,12,9,0,1,19,United Kingdom,0.6548,0.8369,0.7459,0.7947,10,35.19,26.47
16156,1,40,303.84,18,18,136,2.77,1,1.0664,4,2,12,0,1,63,United Kingdom,0.6548,0.7711,0.7446,0.9,18,51.05,50.7
16157,1,48,168.32,6,6,44,4.26,1,0.2139,4,9,11,0,1,301,United Kingdom,0.6548,0.4749,0.5527,0.7013,6,25.32,14.43
16159,0,,348.2,14,14,236,1.87,1,0.5629,5,3,12,0,1,92,United Kingdom,0.6548,0.7212,0.741,0.875,14,62.55,38.53
16160,1,20,801.94,15,15,1012,1.06,1,0.2806,5,9,10,0,1,288,United Kingdom,0.6548,0.4749,0.5709,0.7069,15,90.66,41.73
16161,1,8,164.2,15,15,88,2.79,1,1.3703,2,12,10,0,1,5,United Kingdom,0.6548,0.8369,0.7323,0.875,15,24.03,41.73
16162,0,,37.4,2,2,4,9.35,1,0.107,6,4,15,0,1,121,United Kingdom,0.6548,0.6667,0.7009,0.7067,2,1.52,3.69
16163,1,132,441.6,5,5,92,4.92,1,0.0566,5,12,16,0,1,8,United Kingdom,0.6548,0.8369,0.6703,0.7365,5,74.38,11.04
16164,1,18,245.36,14,14,136,3.02,1,0.7988,6,10,9,0,1,331,United Kingdom,0.6548,0.3464,0.5013,0.6304,13,41.07,38.53
16168,1,50,275.8,3,3,124,4.67,1,0.0326,1,12,11,1,1,4,United Kingdom,0.6548,0.8369,0.7685,0.8182,3,45.45,6.09
16169,1,36,587.46,26,26,410,1.6,1,1.1507,1,9,11,1,1,298,United Kingdom,0.6548,0.4749,0.5306,0.7978,26,83.65,67.6
16170,1,13,316.02,16,16,202,2.23,1,0.8101,3,4,13,0,1,125,United Kingdom,0.6548,0.6667,0.6806,0.9167,16,55.94,44.94
16171,0,,73.2,3,3,24,3.42,1,0.123,3,10,14,0,1,314,United Kingdom,0.6548,0.3464,0.5917,0.6927,3,4.1,6.09
16172,1,65,199.38,16,16,180,1.52,1,1.284,3,4,12,0,1,132,United Kingdom,0.6548,0.6667,0.7085,0.8158,16,31.66,44.94
16173,1,6,429.38,25,25,137,5.66,1,1.4556,6,9,15,0,1,275,United Kingdom,0.6548,0.4749,0.715,0.8222,25,73.21,66.59
16174,1,16,322.15,18,18,175,3.69,1,1.0057,2,7,9,0,1,222,United Kingdom,0.6548,0.6011,0.6554,0.7978,18,57.64,50.7
16175,1,35,272.86,15,15,100,4.31,1,0.8246,4,4,14,0,1,133,United Kingdom,0.6548,0.6667,0.6916,0.8333,15,45.17,41.73
16177,0,,331.95,15,15,95,5.41,1,0.6778,5,10,12,0,1,323,United Kingdom,0.6548,0.3464,0.4434,0.7167,12,59.56,41.73
16178,0,,197.9,8,8,94,3.19,1,0.3234,1,7,16,1,1,235,United Kingdom,0.6548,0.6011,0.5957,0.7324,8,31.31,20.38
16179,0,,215.83,11,11,99,3.73,1,0.5606,2,10,9,0,1,313,United Kingdom,0.6548,0.3464,0.5825,0.7624,11,35.37,29.49
16180,1,18,413.88,13,13,228,2.37,1,0.4083,6,4,10,0,1,121,United Kingdom,0.6548,0.6667,0.714,0.8846,13,71.59,35.79
